task_id,init_state_index,init_state_sha256,model_seed,env_seed,bf16_success,candidate_success,candidate_episode_errors,reference_episode_errors,reference_shard,case,source_shard
6,5,5a499b730ad51bec1d7a79a787b43dd62eb4c99b34d13f92a74cafebf7b6f9de,2986975463,817051687,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
6,6,9fe1e2e5914a33d82379a012d69199ead3e5a7248d4ca37da81786863dbc643d,2837676184,3519949638,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
6,7,f0dc954a7059fa3185a63ea648be5fa5fac395b27f135e0771adc594f837b49c,2951695608,1179455625,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
6,8,949373f1f909d26e57ace693cadbd21aa658d89546cf2f4ded0fd3e17a4606ac,1618128254,3268505317,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
6,9,0ffc5da6f449cc4be5f2d6fbe4ea569c870e80a127d9aef2bced08e1407e4b5f,1310436415,1021821383,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
7,5,b887ede88d157e4e55c6c31aa79eec7ea0c950034f6111fd9f619c423469d483,3911580404,2755095330,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
7,6,583801d2f7fa2816c9b5a290cd4e954a88c7b5a43f9bc4c7735ba26633f7997d,34433123,1197697093,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
7,7,7a2ae9fdc7b6512f45182c6c1eb0605cfc023075e306c0c5909078fe235db309,370948222,1111197035,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
7,8,ab1daae4e2f98cfe102420e3659a5e9b27643619d8637f8985b729db38be5b54,2440714535,3113684588,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
7,9,546f905e8563676df7f13cf4071337c8e75b41ba50d997ad1732d0d666be50f5,115094259,25912323,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
8,5,6b4f91c1a15155e7f0a6ce3085bea10bef88c0cb5fa46526cf7115c56ca930e4,1579726468,1238714754,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
8,6,e6c8b330e200dfac047d69461946edfa16c7526af280af94e5f035ca3f04a88e,3920860468,311933947,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
8,7,b0c0e39e2152058d077abf5025369e5183dc4b393291a638d59a529c54de2a63,1872252116,1895236238,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
8,8,5cdf91438b981a12625fd10436771752a3d3a34bc99b3865800876064d71f6ac,3022301049,125097745,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
8,9,caf2ae97e43664e04a6534a50c176db42a116e6ccc6c963a6646f725ac07545e,2590999359,1723525530,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
9,5,3696f68817ba2c2ce9da0453042f1ba257245c07b7a4a814be58e0903b20efcf,3542413795,3119629661,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
9,6,54598c38c111468114f1ba90bd651ea406747053136212c6e48a29dcecc1d89d,2956024805,1550231648,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
9,7,f4e929cfbc734ce820906169165ff4cd18d641e944a183f686943303751b9fd6,4195687758,1076517777,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
9,8,b1ed9a6a0930dfb10e2a1e103608cb68bae0f2bff2cf89ed283a6ebe00c28f96,2395291537,1161406313,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
9,9,1798c4b6a1487a8d4cbe773e8c4ac1be5ac48439f0c3df53adc5cf84f757cc1f,2955358067,2676125635,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,language-w2-no-clip,awq-scope-shard-language-w2-no-clip-05-09-20260917-204811-37304
0,5,c9c2f8022034e9a0705daab34a7f5bf9947ac939dfc5cf5a0ab493a377028a02,4110909047,2920509582,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,6,784dba596f01025199c62c3e262748c68f1f3b6ff92df2fd36aab8b5263bc0ce,3154189564,90430444,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,7,d297dd693cb3e13a607d16f211730e28c50b463f597f066ef2a424a8a036186c,3181712472,2593257767,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,8,3f628d77bb395ff9ff2b248e18e5dea19d9b1103ed48b55df4eafa29188bd9f0,441765833,3459110301,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,9,6ccefe4bd69954c98ddc32f1acdcff81b5a66ed4304391089bbc027172b66d64,1987439733,3221137945,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,10,f6ce6f7f25326bedc23933bb436b5f6eb4810cef61184635c75395e557e1808f,3620232980,1329864394,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,11,f9b377d4c4ca5e3bef55b3eff2599229c22f2d944cd5df22c9a8b68882d9dc11,2622996838,3367941717,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,12,504db0289ad1061538940e63d39bcfc82bf536dbf5f9083a1692a0e3a2852d79,3415611406,1261377523,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,13,2fd168faf38ffee7943a97f4f9589b8e4ed4acb89670c3004a6541dcc4925bc6,487119605,2986157208,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
0,14,a695298e9ef752b05e4d30c817ab1e2061a6136d65242dac7a2cce63f858b9fd,4123379645,3224135206,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,5,d0345028d24b7dda175db33c7eb0e5c1d4df2fdf5620c51dd3641fdc77750964,2466788813,2720709901,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,6,74548b977713394a062b37d064eb857cc795b1dd9e3dd6f72236514b2f85404c,2663980325,1980140999,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,7,a45364f84a9e141a83181828fb6b8fb37a162e7e85d8636fa891064717f1f95e,1895985625,355043717,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,8,dec62b7a7f186620b39af37c3354071d3b720a7c93e5de1ca14e54f28bc76d41,751507276,4285867666,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,9,4c98afd093bda011d941abba6e2d53d57d3b258fe56cfdfbc4dc74d50260f9ae,2609141265,307292723,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,10,b0c9ecec06f999784b644016624af927deef020c8c7afee36946fd439c9f45d3,1635856022,1479659323,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,11,dbec87b164a53746107bf8c0d65457de9b6c7b34eb033d5feaf6484af0b336d3,4034484714,1800060776,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,12,b006cf551055a36a035803ef84f01d8fd6a00d1d5d2683ce2afbe0ae4b71ebdb,3143823984,4263442405,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,13,6f694f45d065ddf64d33eb4fdcc791477ad36584a304eea9d83b0c054583079b,1812688483,2824353230,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
1,14,0525c9e710afca2e894805d74ab6860315c289ef216629f858714d595f16499d,3082037721,1625302639,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,5,244227d010ee2b731b1226316f6f51ddc0b589941068f68e88e7778eabf2e302,550830392,1320153655,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,6,015663b2e58bace14677f65f8871f622d3c7c24fb3938114fbacaa91ff56d38b,2606276245,3154410349,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,7,3e05dba60bf1a41c0bc853e8480cee4f4a7c58fc86ae62cec40fdc9e5f61cbe0,1923587010,3995789380,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,8,10d28a829243d7c83db659e2c66233f7bee106f22cfe5b2261f9f9831ebac708,344153472,1352003176,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,9,864819f19088c1c5f38f9b06923ccebd4818892a4bb231cedc71b892d2a2bc67,1165687323,706024588,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,10,a5783c80f66d8ee9f612b35b9451f4d856d51490248ddfafb528e325f8e6764c,1743506058,871938409,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,11,47530669e02bf233026da635b8092163537080a7031e3a43201feab9274a9d04,3623366274,4049915308,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,12,44c095bf575781a707629ff0af5acc9e80ab7ddcf2ac9c9fb6245249dec6060b,1150359646,2137693549,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,13,bf439eb9bbf4ded8477d245ff49e8ff00c520c79607cdc50d4238c46c04414af,3520759812,4178136764,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
2,14,fa7608e3c09171809707e8ea49121debab0c56c38b1060a676d295fdcc633928,3263310779,409871007,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,5,6dac57dbcf0ffc62ca6a37b1334c61683200e4b3e944c2de2eb98563b1c6df56,3527698013,3987898825,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,6,cc809ea238ea9d71bcd0fa683f60c51f7d2a3864963da43149e4df35d0eed85f,2357097212,748821386,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,7,b58022b980ae6497859d4ad985cfa89b16832f4c7f82cd2abb8b03cb2e0f6119,2057051480,3351635119,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,8,7d5f3b9821665f85bbf943b1da3fa03d53b694bc8751b4503a39a7351734f89b,3041705555,1502850896,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,9,d60041b13e4f125b32f1d55912b939701a3ddfc2815acb15484be856e2943dae,1571737591,4002874428,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,10,769f3a08b75e4357785695fb7985920bb2e312d05b9b99ec76c182555afab656,2447635993,2305601320,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,11,9ede7c34efdb378d99cbab23cf7a1c5160188fb17e2f54308ce3b4fbb6712d58,1859926275,2496862514,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,12,0a03f52fd9b04847f49d54916274b6c8bac86898e31b582cfd7b5b3c3fcae0df,2138052992,2118269906,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,13,796c143330826bb9f4544037bed5bdf85fff4e5d92eb32bdfecaf382ea948e8f,3969868260,3218618991,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
3,14,6cf18c532b8185267195e43178fe22383f03c14c097cba540e5d20f1adc0a34c,1741829862,1718505283,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,5,b87346216738a7ce42130dcd154c43380035d684b66a383eaa412aa7d7295b7c,837752708,3540813242,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,6,58efbae8fa8cdf03edfa2542dbbda4caf806bdf5268b8320a00f1549b00bec95,2961343796,3714354992,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,7,f90125fb43ad6d5983af928adc76f7ad7520f2ce624dbd25bb45e1888a5a9e56,3730720358,98182254,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,8,2b61811f6b6a9a61b89a236fd0b30a5b10539a70b67c34209624cfdf52af4e5a,157600660,3891202893,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,9,6a71ea6e55326efc34ec666f301a018286ad06f19222511f0c3af44896801580,4112920766,372916700,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,10,7bb0de6b71378924db79db6837d31679f6792129b7d9861f58532ba7332d6eb3,2193637331,3468706112,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,11,7ca087b8eea266273cbf99c09f51cc5cfee48a1e6408b367fedf168fc1c9cb15,2493649820,1009899069,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,12,08c27762b56ead1630b15d284b71f591009a21d824139674181aae9060b98920,598337569,852532106,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,13,066159b34ab7fd2c9a3292b11143f7a8d51f697aff2ea00ea90e7eeeeb06e2ba,2613584866,1859882902,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
4,14,cf92dad8abe4770b520ec4e6bf4a9c074cbdc829e6c7bffae73060682dee7d69,3517308286,627429061,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,5,8a66e26dcb5684fb06268d8558ec89cb48b496d3ba03c491d620ac3d37bba6ba,2704172120,195921136,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,6,a9b966c9cf9cc8d424d7ae20f2e72e57c828aef13f172c2643fa7f7d3b194181,1621750818,148153071,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,7,987aabd844775a9b57c09e65ce787dcc8b38ef6f8b0c5565dbd48c83ba6ced2f,1633783552,2581305755,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,8,d6c4a596a6f3f6e5bb1b2366f1a4598afaca8d263b0a4e50652479a1ee117ed7,3910483305,3545051791,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,9,b97e853cb653df09c54d36b06bd56c40dff4222ea2f6c4a01d6847e1a9b607eb,808358117,3492466183,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,10,bfaff55ad30b79eb4f16c1791d3353527b55561b017b783ffc10277aa26494e0,471562028,3656938426,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,11,ff39aa05adeb3467ae4e7003d9b14f9f9d307101ecb6ef43d415020975ee3ba8,3234983578,2035309818,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,12,1035069b81bb91a6134b4ca623b29076df3a99387db6110fabbe0b7aa70d5437,423312444,80518552,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,13,3731069406dc50d234dfc8e8cdff9b2a4e2e00970ebd0d000af7dea9884a4236,3626548186,3329673678,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
5,14,a5932cf3fc7c1839b68d324f8e724108874c30a15b7936c821543aaff18663a6,2693348730,2576723984,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,5,5a499b730ad51bec1d7a79a787b43dd62eb4c99b34d13f92a74cafebf7b6f9de,2986975463,817051687,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,6,9fe1e2e5914a33d82379a012d69199ead3e5a7248d4ca37da81786863dbc643d,2837676184,3519949638,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,7,f0dc954a7059fa3185a63ea648be5fa5fac395b27f135e0771adc594f837b49c,2951695608,1179455625,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,8,949373f1f909d26e57ace693cadbd21aa658d89546cf2f4ded0fd3e17a4606ac,1618128254,3268505317,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,9,0ffc5da6f449cc4be5f2d6fbe4ea569c870e80a127d9aef2bced08e1407e4b5f,1310436415,1021821383,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,10,eaf7293a6bf87fbf51f658f8b9f3041bb271b943e2b32b84852f939acb653f15,90998460,1376862275,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,11,086d92098f70b4304ee849a551a8841bc5540af72329890224b8c9d7eb4269aa,3224610980,3810235033,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,12,6d69d364b3ba6a780de6a6b553be102a7076031abb03b27e25d10867efcaa40a,1730676684,2225701122,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,13,5b5f5be6756670be320c90d8ddc74a90debb4c433c896028bac1169196d00f26,948762575,1252869262,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
6,14,42f14bceb4a4442495e345b5e2cae5a449eaa30105c546c8349a09bbba379d34,3970509889,1420580096,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,5,b887ede88d157e4e55c6c31aa79eec7ea0c950034f6111fd9f619c423469d483,3911580404,2755095330,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,6,583801d2f7fa2816c9b5a290cd4e954a88c7b5a43f9bc4c7735ba26633f7997d,34433123,1197697093,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,7,7a2ae9fdc7b6512f45182c6c1eb0605cfc023075e306c0c5909078fe235db309,370948222,1111197035,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,8,ab1daae4e2f98cfe102420e3659a5e9b27643619d8637f8985b729db38be5b54,2440714535,3113684588,True,False,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
7,9,546f905e8563676df7f13cf4071337c8e75b41ba50d997ad1732d0d666be50f5,115094259,25912323,True,True,[],[],/root/autodl-tmp/qvla-repro/eval/awq-baseline-shard-05-14-20260917-121652-1344,vision-w2,awq-scope-shard-vision-w2-05-14-20260917-202448-31883
